case,spd_dif_1min,spd_dif_2min,spd_dif_3min,spd_dif_4min,vol_dif_1min,vol_dif_2min,vol_dif_3min,vol_dif_4min,Weather
0,7.383655436,3.074664603,10.40319665,1.062641781,10.48148148,2.425,9.316666667,9.7,0
0,1.965283264,1.780533772,0.62478029,0.927330901,2.596296296,2.414814815,5.088888889,2.911111111,0
0,0.997163259,1.579154828,1.043506046,0.73794629,5.625,2.4,2.422222222,8.35,0
1,1.164090716,2.525305638,2.467695007,2.642638292,3.600197239,2.376,2.299588477,5.058916667,1
0,3.966105596,0.886741319,3.090235382,1.683511114,3.941666667,2.374074074,1.672916667,2.566666667,0
0,3.093499255,0.785699571,0.75067318,3.424118661,2.333333333,2.333333333,43.06296296,31.95416667,0
0,1.499414372,0.574042793,1.496151945,1.568673034,,2.316666667,5.875,2.837037037,0
0,0.707827458,0.742268688,0.044678481,,5.733333333,2.316666667,3,20.41666667,0
0,1.307480601,2.006186761,0,3.261054171,0.125,2.3,0,3.225,0
0,2.974580882,2.681897594,1.014149125,1.353325272,7.368,2.297916667,2.085416667,10.19166667,0
0,0.042592918,0.777532553,3.791053124,0,2.833333333,2.291666667,5.8875,0,1
0,0.989062788,2.83645343,4.03456893,,2.939583333,2.2625,2.392592593,9.285185185,0
0,2.367720392,0.975712772,0.846441722,0.458471761,1.244444444,2.247916667,2.874074074,0.325,1
0,3.171371397,0.025230488,2.497472723,4.630230576,4.485185185,2.233333333,1.5,19.5875,0
0,1.803830992,0.619544775,2.007246039,0.21847328,0.541666667,2.2125,5,24.85925926,0
1,2.200179304,1.935975441,2.1970938,0.845227523,6.422222222,2.202666667,9.837037037,2.549333333,0
0,6.654099622,2.211868529,4.596373765,1.076305865,8.642666667,2.158333333,25.50208333,7.12962963,1
0,3.619686367,5.090083946,5.795265015,0,7.096296296,2.15,5.583333333,0,0
0,0.246742499,1.503416839,0.450730687,5.908896981,3.225,2.148148148,3.491666667,19.63703704,0
0,2.431374691,1.410624834,1.603279636,4.606109759,4.204166667,2.133333333,7.275,3.9,1
1,0.872175755,1.629891289,1.468477399,1.254042003,1.774666667,2.125333333,1.877333333,2.607407407,0
1,2.162620334,5.087055524,10.33846712,0.3420878,9.255555556,2.117333333,2.741666667,25.5,0
1,0.852795307,1.017605336,2.036745898,1.147411092,3.191666667,2.116666667,8.749333333,10.64583333,0
0,0,2.75854115,0.086737535,0.592538775,0,2.111111111,1.925925926,1.941666667,0
0,11.17741837,2.647119376,2.494977082,0.43247233,1.607407407,2.103703704,0.8125,3.007407407,0
0,2.481160993,3.350784813,0,0,1.35,2.085185185,10.3,10.05,0
0,0.721503743,1.010504175,3.422101088,5.044263365,3.6125,2.070833333,2.825,1.116666667,0
0,1.33145082,1.033732852,2.63614791,0,2.014814815,2.05,0.783333333,0,0
0,3.579888032,4.113549514,2.693987128,0.77326314,2.452,2.044444444,1.48125,2.203703704,0
0,1.428764133,1.337751941,0.1370272,0,1.05,2.044444444,11.56666667,0,0
0,2.27003623,1.678323088,2.617397963,2.758818773,9.92962963,2.036,4.158333333,18.825,0
1,3.168795105,4.653480838,5.701950612,2.719288432,10.51111111,2.021333333,12.96133333,18.11481481,0
0,0,2.73657495,2.417251581,0.798962883,0,2,5.125,5.888888889,0
0,0.427095176,1.201026848,2.324226491,1.337624614,1.645833333,1.997916667,2.839583333,3.2,0
0,0.5844894,2.873960189,3.957048101,1.791957786,4,1.991666667,0.408333333,7.355555556,0
0,1.018756553,1.359639784,2.569915544,1.21172168,2.240740741,1.959259259,1.516666667,4.996296296,0
0,1.12710179,2.471237354,3.54954436,2.760176166,4.241666667,1.922222222,4.4,2.803703704,1
0,14.53571429,0.135564628,1.559002979,1.035635141,1.791666667,1.858333333,9.25,3.141666667,1
0,2.283218828,1.299593816,0.797041115,0.344532218,3.844444444,1.85,4.355555556,1.425,0
0,2.517367493,0.809243159,1.959256243,1.123766934,4.175,1.841666667,1.466666667,1.733333333,0
0,4.840663109,1.46996008,1.487450825,4.509796419,16.38666667,1.840740741,1.588888889,20.79066667,0
0,3.588717579,0,2.48333371,3.54248366,2.666666667,1.833333333,0.807407407,1.225925926,0
0,1.814724443,4.289439147,2.752143966,1.382781275,0.951851852,1.825,1.720833333,1.133333333,0
0,0.79844165,0.985509125,1.738275597,1.197204934,0.025,1.813333333,1.216666667,2.685185185,0
0,2.182968978,2.273636689,,3.969881329,3.983333333,1.795833333,6.222222222,13.49000384,0
0,2.715052512,4.819376513,9.342498893,15.39059268,20.79166667,1.791666667,9.883333333,5.574074074,0
0,0.149553349,0.945264642,0,0.929324016,1.066666667,1.775,0,1.825,0
0,0.651778062,2.477399079,0.290348101,3.524737559,0.933333333,1.745833333,0.375,1.007407407,0
0,1.959430725,3.09739105,3.834665024,0.616626819,3.020833333,1.72962963,4.445833333,0.075,1
0,11.78732707,1.740010575,0.734087243,1.218265722,3.222222222,1.696296296,2.303703704,2.996296296,0
0,0,2.44286341,2.306128818,0.957069597,0,1.688888889,1.791666667,1.916666667,0
0,2.497688958,2.997440977,2.975770093,0.756478728,2.830666667,1.688,3.575,8.741666667,0
0,0.5424272,1.393480201,1.287873812,0.03416836,5.885185185,1.666666667,5.908333333,6.791666667,0
0,1.941500139,2.353615627,2.659372887,3.356077354,2.474074074,1.666666667,1.8,3.992592593,0
0,1.713204985,1.161805289,0.756911881,0.519965089,4.125925926,1.666666667,2.144444444,2.792592593,0
0,2.581886807,2.535282812,0,0.086275953,2.007407407,1.666666667,0,8.6,0
0,1.975218652,4.703976119,3.714346129,2.98327028,2.525,1.65,1.325925926,1.822222222,0
0,7.373754154,1.15564222,1.778867086,4.201253729,8.533333333,1.637037037,6.740740741,18.23066667,0
0,2.492238508,0.717138856,3.128514193,2.269612239,66.32592593,1.625925926,6.881481481,2.333333333,0
0,2.684049784,1.432089895,1.312302716,2.702463627,3.775,1.620833333,1.920833333,15.97592593,0
0,1.622475208,0.29077459,1.28423013,1.125239754,1.077777778,1.596296296,7.206666667,4.00625,0
0,0.387786191,1.261129815,1.231182114,3.012908149,2.825,1.591666667,3.766666667,17.34166667,0
0,2.267280854,0.904854249,1.593224866,4.065064378,1.277777778,1.574074074,2.3125,2.581481481,0
0,2.350241901,2.062403054,2.110898289,3.187830726,1.574074074,1.533333333,1.622222222,4.016666667,0
0,0,10.18630658,1.815251905,0.698455583,0,1.525925926,6.17037037,2.255555556,0
0,1.907483492,1.211579541,2.337541261,1.652365741,4.60625,1.502083333,7.074074074,1.983333333,0
0,3.201500032,1.329358142,1.475363143,0,1.074074074,1.5,7.091666667,0,0
0,0,1.814566966,0.973722171,1.436886351,0,1.477777778,0.807407407,11.46666667,0
0,2.100608148,1.813647638,1.296607562,2.697332975,8.2125,1.462962963,1.65,2.851851852,0
0,1.164711547,2.468749017,6.491195991,0.344124703,1.454166667,1.4625,3.011111111,2.011111111,0
0,0.819470949,0.986268113,3.271524727,1.59945708,2.541666667,1.459259259,26.60533333,1.674074074,0
1,2.706291388,14.32,0.802044228,0.284977571,1.170666667,1.458333333,3.633333333,5.25625,0
0,0,0.032029571,1.740031504,0,0,1.441666667,3.761333333,0,0
0,0.843668217,0.715821339,2.499902953,1.673612598,2.4,1.408333333,4.220833333,2.725,1
0,3.165357889,0.414905198,3.172779266,1.305904644,49.31666667,1.407407407,10.03703704,3.374074074,0
0,2.771028125,0.88068785,1.432892326,0.893086817,17.46666667,1.4,12.81666667,4,0
0,2.355111004,1.529708825,5.778963516,0.995358896,0.408333333,1.388888889,2,5.266666667,0
0,2.277182044,2.315963282,3.438343616,2.140522213,0.966666667,1.381481481,2.866666667,3.333333333,0
0,0.807282948,2.039942423,1.735799648,0.57795226,2.162962963,1.366666667,15.4,5.108333333,0
0,1.274218154,0.817005583,0.921255305,0.548019853,4.833333333,1.340740741,4.925925926,14.16666667,0
0,2.273378661,0.086326121,0,0.327575824,1.258333333,1.333333333,0,5.875,0
0,7.218470157,1.408512584,2.301098196,3.224111383,15.425,1.316666667,1.783333333,30.275,0
0,0.158036306,0.728453169,3.129284158,1.377448706,11.14166667,1.316666667,0.516666667,0.308333333,0
0,2.277367725,0.513862057,0.47845302,4.773124672,6.42962963,1.283333333,6.275,20.67291667,0
0,0.125956284,1.949184934,2.310511822,1.028534169,2.5,1.25,1.781481481,3.516666667,0
0,3.735287449,1.141614101,1.873715068,0,1.792592593,1.237037037,3.925,0,1
0,3.574888072,1.930592826,1.998509547,0.433170118,6.385416667,1.233333333,17.52916667,9.916666667,0
0,3.309706258,0.886170213,0.293198899,2.344895068,2.285185185,1.225,0.448148148,1.159259259,0
0,2.857422244,7.491647901,2.802346715,0.492414148,1.65,1.225,2.114814815,1.625,0
0,0.060957845,0.682708024,0.697795052,4.537240122,2.666666667,1.220833333,3.822222222,22.86458333,0
0,3.363121007,2.706693393,3.452737636,,1.244444444,1.218518519,2.418518519,0.375,0
1,4.126763567,2.491724889,2.147651652,6.763654704,1.771875,1.209333333,0.94,1.093981481,0
0,2.864697471,2.733481796,0.685614213,1.697744798,2.62,1.192592593,1.292592593,2.679166667,0
0,1.775480395,0.336045234,1.834396529,1.19142036,5.43125,1.185185185,12.94266667,6.17037037,0
0,1.041182796,2.958004387,1.988717516,3.105949818,4.42962963,1.175,4.651851852,1.8,0
0,11.93836874,12.15803678,0.654811151,0.569900069,2.622222222,1.166666667,8.658333333,2,0
0,2.355882714,2.941429409,5.524378131,0,0.858333333,1.155555556,1.425925926,0,0
0,10.91340935,1.026741879,1.86806467,2.357798277,3.066666667,1.155555556,5.9,8.911111111,0
0,0.483583186,0.465910051,0.047064798,4.496929258,1.066666667,1.125,3.158333333,18.66458333,0
0,2.506366687,1.140866131,2.16054354,2.318272012,1.796296296,1.125,5.666666667,7.008333333,0
0,0,6.514672855,4.383995037,0.028978173,0,1.111111111,0.366666667,8.088888889,0
0,2.070658649,2.481201495,1.373549152,0.783914429,7.67037037,1.111111111,2.562962963,13.55,0
0,0,0.118733406,0.49925905,0,0,1.108333333,0.383333333,0,0
0,2.328963747,0.706940075,0.11184389,1.510998512,4.933333333,1.1,0.444444444,2.95,0
0,2.441646191,3.495619962,2.147604333,1.138816746,5.32,1.083333333,12.125,2.437037037,0
0,0.872227206,1.393926714,2.663680025,2.939082153,0.825,1.070833333,3.020833333,3.459410431,0
0,4.693610901,7.129403295,6.138317519,3.397712724,14.33125,1.066666667,4.466666667,0.155555556,0
0,0.313146724,1.802147351,9.632358407,2.864121844,0.491666667,1.05,5.240740741,2.807407407,0
0,0.049891519,1.490570215,2.637067677,1.292353799,0.783333333,1.044444444,16.91851852,3.914814815,0
0,2.676633221,1.175895801,1.070249473,0.742173742,5.241333333,1.0375,7.558333333,7.745833333,0
0,9.102685368,2.198126862,3.299792268,0.654617787,3.3,1.025925926,4.244444444,1.083333333,0
0,2.98295574,2.264191605,0.799843767,0.076617659,1.3875,1.020833333,3.55,0.25,0
0,3.856843049,3.393146842,1.078525594,2.339621886,3.372916667,1.018518519,0.566666667,1.233333333,0
0,2.296860625,5.655569216,3.932627371,1.678053647,1,1,2.52962963,1.5,1
0,30.46,0.445979876,1.3082106,1.080623591,0.841666667,0.983333333,0.625,7.072916667,0
0,0.770964447,0.632791378,5.440218849,0.324097914,1.575,0.975,30.975,2.283333333,0
0,2.113639659,2.990552315,2.763862541,0.403856008,0.125,0.966666667,3.044444444,7.551851852,0
0,2.038594062,1.349614414,2.289937663,0.016363205,9.825,0.918518519,8.781481481,0.25,0
0,0.917809548,1.221947848,2.267313123,3.009868762,3.8,0.916666667,6.508333333,6.45,0
0,1.384501355,0.360883916,1.152199413,0,58.96296296,0.908333333,4.5,0,0
0,0,3.072166457,3.015208108,0,0,0.9,3.6,0,0
1,3.492689385,2.161575591,1.970997123,2.437013764,2.833333333,0.88,1.166666667,1.407407407,0
0,2.628260373,6.4754155,3.556702713,0.149105326,1.944444444,0.875,2.470833333,1.208333333,0
1,1.345610828,1.184027823,1.241112316,4.101723354,8.5875,0.87037037,5.529166667,4.5,1
0,1.907926005,0.264938363,1.219023688,1.141220063,3.379166667,0.859259259,18.90266667,8.345833333,1
1,11.72111577,9.892002132,11.77014936,4.903870137,1.566666667,0.85,3.644444444,8.659259259,0
0,1.798964872,0.743014326,5.03424957,1.954767185,0.125,0.85,32.7875,0.483333333,0
0,1.188206511,0.956881103,0.95177931,1.21645558,3.585185185,0.848148148,5.614583333,3.454166667,0
0,2.363712903,0.527248815,0.528245945,3.125704463,4.144444444,0.848148148,9.351851852,0.308333333,0
0,1.493849466,1.039036367,1.558124107,0.644322228,4.266666667,0.838666667,18.26533333,6.728,0
0,4.081158631,2.007194668,1.085375511,0.799140049,1.925925926,0.807407407,1.625,0.75,0
0,2.669307868,1.095585266,2.398935939,4.964316116,0.755555556,0.792592593,0.818518519,19.55,0
0,0.771721596,1.525755289,0.334054455,5.352806547,1.525,0.7875,3.416666667,5.176,0
0,1.522143968,0.750540434,0.515489306,2.53813329,8.15,0.766666667,3.633333333,2.1,0
0,1.193956179,1.802619693,2.294846484,0.071396766,1.051851852,0.733333333,4.618518519,2.325,1
0,3.487080438,2.053603199,3.471437373,1.782974508,0.591666667,0.688888889,1.288888889,1.624,0
0,1.079986145,0.542930831,1.761725642,1.631249532,2.348148148,0.666666667,7.272916667,8.795833333,1
0,1.348639515,4.286960255,4.151825025,1.156146422,4.744444444,0.666666667,24.5625,30.62222222,0
0,1.487824511,1.128801495,5.270567566,1.619907224,7.207407407,0.666666667,21,6.340740741,0
0,1.352501017,1.66627893,2.7959079,0,0.683333333,0.65,2.560416667,7.958333333,0
0,2.999564872,2.971541536,2.987442134,,7.703703704,0.65,0.362962963,3.066666667,0
0,0,1.327674932,1.595766583,0,0,0.648148148,0.858333333,0,1
0,2.827777778,3.416666667,1.93992674,2.387820513,0.966666667,0.625,1.311111111,0.225,0
0,0,1.846298147,1.297078687,0.180559508,0,0.614814815,4.1,3.925,0
0,0.002122058,2.387735927,1.607023919,0,5.7,0.614814815,0.725925926,0,1
0,2.345092343,2.174355054,1.989237294,0.393924877,6.170833333,0.603703704,3.0625,34.51111111,0
0,0.083449903,0.950391696,2.194687436,2.538768206,0.4,0.6,1.166666667,3.733333333,0
0,0.929325968,1.045437404,1.573008781,7.641812579,0.288888889,0.577777778,5.083333333,0.325,0
0,0.319528766,0.570886913,0.611498177,5.819127247,1.991666667,0.577777778,1.766666667,19.26296296,1
0,0,0.569574789,,1.703618249,0,0.566666667,2.518518519,2.755555556,0
0,0.4713196,1.638168516,1.157225675,1.485887534,0.644444444,0.5,10.02916667,7.383333333,0
0,1.818439418,1.492904656,0,2.683965774,0.633333333,0.5,0,2.25,0
0,0,3.106716187,0,10.20935631,0,0.466666667,0,6.05,0
0,0.37146246,2.408778388,2.636899782,2.37131917,6.908333333,0.433333333,1.085185185,0.533333333,0
0,1.145983008,1.412110743,3.54638353,4.530115678,4.664583333,0.362962963,18.42533333,18.9,1
0,3.096719215,4.787361324,3.658215764,1.253954186,1.766666667,0.35,1.414814815,2.41875,0
0,1.494322463,1.727283876,4.661077025,3.222293431,7.575,0.344444444,13.54133333,12.175,1
0,1.012431722,0.935506709,1.999216601,0,3.455555556,0.311111111,1.285185185,0,0
0,1.825159425,1.454276185,2.404423855,2.37102437,4.354166667,0.308333333,2.511111111,2.866666667,0
0,3.051703627,4.695175408,4.031897883,2.281436518,1.633333333,0.308333333,0.362962963,1.616666667,0
0,0.435809402,0.135158678,1.244681499,5.474529006,0.966666667,0.258333333,0.741666667,17.025,0
0,3.692662538,3.458732082,2.983946748,2.786856397,2.354166667,0.240740741,2.525,2.977777778,0
1,5.664979135,1.054005489,4.578066165,0.683064883,2.22,0.22962963,0.65,0.7,0
0,1.178687992,0.13562905,0.491694672,1.234288217,4.5,0.208333333,2.675,2.866666667,0
0,1.7501889,1.717125892,2.304556501,0,6.791666667,0.2,4.77037037,0,1
0,0.729019961,1.768012572,3.427154299,1.88193096,6.377777778,0.2,33.85625,31.22708333,0
0,2.677340777,0.404992847,1.977209821,0.969978684,19.91466667,0.183333333,23.79259259,3.929166667,0
0,0,4.145339362,2.844390066,0.303082891,0,0.166666667,5.155555556,5.25,0
0,1.253794329,0.434905752,0.211320936,5.451405837,7.055555556,0.158333333,2.575,16.00833333,0
0,0.414674959,2.133240418,11.26094619,8.147692309,1.766666667,0.158333333,2.375,1.214814815,0
0,2.115438021,3.908520055,0,0.741587983,0.716666667,0.114814815,7,6.511111111,0
0,0.83084487,1.49137093,0.237065212,2.191661374,2.133333333,0.1,1.096296296,2.45,0
0,5,3.666666667,3.047049442,4.370538444,0.941666667,0.05,0.6,0.825925926,0
0,0.108017707,5.154370106,7.772964479,0.552411308,2.541666667,0.05,26.72916667,6.4,0
0,8.05105927,1.636142023,0.103021709,4.712141331,15.94074074,0.033333333,0.8,24.57083333,0
0,2.048983941,0,1.649581119,0.209304452,10.1,0,6.558333333,0.258333333,1
0,3.592167212,0,5.157215837,3.754810178,1.933333333,0,1.274074074,0.366666667,0
0,1.717789608,1.839727633,3.621865746,0.652927291,1.311111111,0,1.4,1.644444444,0
0,3.702301663,0,2.15,3.32683755,1.66875,0,0.058333333,1.341666667,0
0,0.904506803,0,1.886432399,3.149577411,,0,4.15,1.179166667,0
0,2.438656883,0,1.022716048,0.694178317,8.166666667,0,1.429166667,2.65,0
0,0.930277792,0,1.981337461,2.039570081,3.391666667,0,2.492592593,1.616666667,0
0,0,0,0,1.837361192,0,0,0,1.488888889,0
0,0,0,0,3.493706066,0,0,0,0.77037037,0
0,0.216583417,0,0.09765016,0,3.8,0,0.491666667,0,0
0,,0,0.180069314,0.382399423,9.462962963,0,1.425,1.5,0
0,2.372261445,0,1.099623079,0.407087361,1.25,0,1.992592593,1.425925926,0
0,10.6259711,0,3.870353909,9.080453414,1.875,0,14.45833333,16.08333333,0
0,6.185423702,0,0,4.179306975,18.55,0,0,1.616666667,0
0,8.036792872,0,17.19004634,0.72963573,9.475,0,6.529166667,6.633333333,0
0,2.177170673,0,15.1481215,20.8129464,11.3,0,7.025925926,17.70740741,0
0,1.771910617,0,1.183567327,1.715641646,2.695833333,0,4.660416667,4.266666667,0
0,0.598283381,0,0.879476096,1.089077763,8.554166667,0,1.475,2.014583333,1
0,1.265521628,0,0.64643368,0.638126825,1.883333333,0,2.685185185,3.103703704,0
0,0,0,10.9091499,10.34072112,0,0,7.916666667,3.214814815,0
0,4.895214975,0,10.7782857,0,21.99166667,0,7.35,0,0
0,0.189672683,0,1.423262783,0.187817018,6.683333333,0,1.303703704,1.316666667,0
0,0.596484385,0,1.229348298,4.447786466,2.977777778,0,3.111111111,22.17777778,0
0,0.548791236,0,2.297457318,6.262275151,8.207407407,0,3.774074074,17.58518519,0
0,0.838123519,0,2.565211675,3.587671179,4.677777778,0,0.944444444,17.325,0
0,0.630172763,0,2.019538149,3.593581626,25.58333333,0,9.991666667,12.64166667,0
1,4.223930859,0,0.842791088,0.585404166,10.225,0,1.108333333,0.375,0
0,0,0,0.693751275,0,0,0,0.433333333,0,1
0,0,0,0,1.476726575,0,0,0,1.033333333,0
0,3.951819099,0,0.505191557,0,6.016666667,0,0.008333333,0,0
0,0,0,0.469285295,0,0,0,3.416666667,0,0
0,2.733272439,0,0.892103902,1.989314625,2.145833333,0,25.95185185,1.614814815,0
0,1.295513123,0,1.357440928,,2.15,0,18.16666667,6,0
0,9.646998627,0,1.480885643,0.520074032,4.962962963,0,4.581481481,2.922222222,0
0,4.100942511,0,2.188974547,1.78754237,18.15333333,0,11.70416667,3.822222222,0
0,0,0,2.418356982,0.612241839,0,0,2.557333333,0.566666667,0
0,0.757755911,0,0,1.356349064,6.088888889,0,0,0.966666667,0
0,0,0,2.557953788,17.16558754,0,0,12.57407407,17.23333333,0
0,2.206545003,0,1.109548596,0,2.016,0,7.155555556,12.96666667,0
0,2.155371961,0,0.770133934,2.559519362,13.25462963,0,17.0625,6.852083333,0
0,1.808858188,0,0.708091884,1.472893213,7.233333333,0,10.84166667,4.8125,0
0,1.61332125,0,0.513118246,1.391893926,2.74375,0,3.545333333,0.8,0
0,3.264112621,0,0.997513645,0.260548596,1.465333333,0,4.725925926,1.674074074,0
0,1.555886538,0,0,2.850647296,0.666666667,0,0,3.12962963,0
0,6.669865465,0,0,1.782322835,0.814814815,0,0,0.518518519,0
0,1.166325276,0,0,1.349850858,0.944444444,0,0,3.125,0
0,11.22893808,0,2.001810116,11.23749142,11.85185185,0,5.422222222,7.25,0
0,0,0,3.34531367,0.082927358,0,0,3.052083333,1.125,1
0,1.329028976,0,3.188059647,1.60428195,4.897916667,0,2.159259259,0.7,0
0,0.490733374,1.412142864,1.750175572,0.34257218,0.9,,11.30740741,1.514814815,0
1,5.783233893,3.001844919,3.753413122,3.500751749,8.565972222,,7.1125,7.406666667,0
0,1.58371306,1.596186024,1.896695005,2.693510936,1.958333333,,2.520833333,7.37037037,0
